Order ID,Site ID,Site,Status,Supplier,Created,Confirmed,Delivery,Delivered,Del. Note Ref.,Order (£),Confirmation (£),Delivery (£),Delivered (£),Order Sent,Delivery Note Received On,Invoice Gross (£),Invoice No.,Invoice Paid on,Document Type,Customer PO,Signed Amount (£)
BRAKES-9335222453,9999,The Vedanta,Invoice,Brakes,8/12/25 0:00,,8/12/25 0:00,8/12/25 0:00,EC23537198,939.53,,,939.53,8/12/25 0:00,,939.53,9335222453,,Invoice - Head Office,EC23537198,939.53
BRAKES-7335007479,9999,The Vedanta,Credit,Brakes,8/9/25 0:00,,8/9/25 0:00,,,,,,,8/9/25 0:00,,22.86,7335007479,,Credits - Head Office,,-22.86
BRAKES-9335220456,9999,The Vedanta,Invoice,Brakes,8/7/25 0:00,,8/7/25 0:00,8/7/25 0:00,EC23474953,424.1,,,424.1,8/7/25 0:00,,424.1,9335220456,,Invoice - Head Office,EC23474953,424.1
BRAKES-5508756945,9999,The Vedanta,Credit,Brakes,8/5/25 0:00,,8/5/25 0:00,,,,,,,8/5/25 0:00,,70.38,5508756945,,Credits - Head Office,,-70.38
BRAKES-5508754608,9999,The Vedanta,Credit,Brakes,8/3/25 0:00,,8/3/25 0:00,,,,,,,8/3/25 0:00,,40.59,5508754608,,Credits - Head Office,,-40.59
BRAKES-9335218441,9999,The Vedanta,Invoice,Brakes,8/2/25 0:00,,8/2/25 0:00,8/2/25 0:00,EC23448743,691.72,,,691.72,8/2/25 0:00,,691.72,9335218441,,Invoice - Head Office,EC23448743,691.72
BRAKES-9335217284,9999,The Vedanta,Invoice,Brakes,7/31/25 0:00,,7/31/25 0:00,7/31/25 0:00,EC23448463,113.33,,,113.33,7/31/25 0:00,,113.33,9335217284,,Invoice - Head Office,EC23448463,113.33
BRAKES-9335217285,9999,The Vedanta,Invoice,Brakes,7/31/25 0:00,,7/31/25 0:00,7/31/25 0:00,EC23418414,922.1,,,922.1,7/31/25 0:00,,922.1,9335217285,,Invoice - Head Office,EC23418414,922.1
BRAKES-9335216274,9999,The Vedanta,Invoice,Brakes,7/29/25 0:00,,7/29/25 0:00,7/29/25 0:00,EC23386607,959.32,,,959.32,7/29/25 0:00,,959.32,9335216274,,Invoice - Head Office,EC23386607,959.32
BRAKES-5508746824,9999,The Vedanta,Credit,Brakes,7/27/25 0:00,,7/27/25 0:00,,,,,,,7/27/25 0:00,,14.68,5508746824,,Credits - Head Office,,-14.68
BRAKES-5508746823,9999,The Vedanta,Credit,Brakes,7/27/25 0:00,,7/27/25 0:00,,,,,,,7/27/25 0:00,,2.58,5508746823,,Credits - Head Office,,-2.58
BRAKES-9335215354,9999,The Vedanta,Invoice,Brakes,7/26/25 0:00,,7/26/25 0:00,7/26/25 0:00,EC23386562,361.5,,,361.5,7/26/25 0:00,,361.5,9335215354,,Invoice - Head Office,EC23386562,361.5
BRAKES-9335215355,9999,The Vedanta,Invoice,Brakes,7/26/25 0:00,,7/26/25 0:00,7/26/25 0:00,EC23353666,1062.54,,,1062.54,7/26/25 0:00,,1062.54,9335215355,,Invoice - Head Office,EC23353666,1062.54
BRAKES-9335214052,9999,The Vedanta,Invoice,Brakes,7/24/25 0:00,,7/24/25 0:00,7/24/25 0:00,EC23324905,745.34,,,745.34,7/24/25 0:00,,745.34,9335214052,,Invoice - Head Office,EC23324905,745.34
BRAKES-9335212490,9999,The Vedanta,Invoice,Brakes,7/22/25 0:00,,7/22/25 0:00,7/22/25 0:00,EC23296425,599.04,,,599.04,7/22/25 0:00,,599.04,9335212490,,Invoice - Head Office,EC23296425,599.04
BRAKES-5508739054,9999,The Vedanta,Credit,Brakes,7/20/25 0:00,,7/20/25 0:00,,,,,,,7/20/25 0:00,,13.74,5508739054,,Credits - Head Office,,-13.74
BRAKES-9335211554,9999,The Vedanta,Invoice,Brakes,7/19/25 0:00,,7/19/25 0:00,7/19/25 0:00,EC23234245,1154.58,,,1154.58,7/19/25 0:00,,1154.58,9335211554,,Invoice - Head Office,EC23234245,1154.58
BRAKES-5508733191,9999,The Vedanta,Credit,Brakes,7/16/25 0:00,,7/16/25 0:00,,,,,,,7/16/25 0:00,,17.92,5508733191,,Credits - Head Office,,-17.92
BRAKES-9335208577,9999,The Vedanta,Invoice,Brakes,7/15/25 0:00,,7/15/25 0:00,7/15/25 0:00,EC23197994,363.42,,,363.42,7/15/25 0:00,,363.42,9335208577,,Invoice - Head Office,EC23197994,363.42
BRAKES-9335207549,9999,The Vedanta,Invoice,Brakes,7/12/25 0:00,,7/12/25 0:00,7/12/25 0:00,EC23171717,627.9,,,627.9,7/12/25 0:00,,627.9,9335207549,,Invoice - Head Office,EC23171717,627.9
BRAKES-5508727976,9999,The Vedanta,Credit,Brakes,7/11/25 0:00,,7/11/25 0:00,,,,,,,7/11/25 0:00,,16.58,5508727976,,Credits - Head Office,,-16.58
BRAKES-5508727975,9999,The Vedanta,Credit,Brakes,7/11/25 0:00,,7/11/25 0:00,,,,,,,7/11/25 0:00,,15.89,5508727975,,Credits - Head Office,,-15.89
BRAKES-5508727977,9999,The Vedanta,Credit,Brakes,7/11/25 0:00,,7/11/25 0:00,,,,,,,7/11/25 0:00,,65.42,5508727977,,Credits - Head Office,,-65.42
BRAKES-9335206123,9999,The Vedanta,Invoice,Brakes,7/10/25 0:00,,7/10/25 0:00,7/10/25 0:00,EC23171708,15.89,,,15.89,7/10/25 0:00,,15.89,9335206123,,Invoice - Head Office,EC23171708,15.89
